"switch" "arsenic" "dist" "assoc" "educ" "educ4" "use" "status_perceived" "well_shift"
"299" "1" "0.54" "6.93100023269653" "Yes" "6" "9-12" "Both" "Safe" "Yes"
"300" "1" "0.82" "27.2919998168945" "No" "5" "1-8" "Neither" "Unsafe" "No"
"301" "1" "0.61" "25.2950000762939" "No" "5" "1-8" "Neither" "Unsafe" "No"
"302" "0" "0.71" "52.7120018005371" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"303" "1" "0.81" "51.7290000915527" "No" "4" "1-8" "Neither" "Unsafe" "No"
"304" "1" "0.65" "68.5719985961914" "Yes" "4" "1-8" "Both" "Don't Know" "Yes"
"305" "1" "0.68" "23.6790008544922" "Yes" "0" "0" "Both" "Don't Know" "Yes"
"306" "1" "1.26" "45.2019996643066" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"307" "1" "0.92" "9.16899967193604" "No" "5" "1-8" "Neither" "Unsafe" "No"
"308" "1" "1.25" "16.371000289917" "Yes" "0" "0" "Both" "Don't Know" "Yes"
"309" "1" "1.16" "19.4169998168945" "No" "5" "1-8" "Neither" "Unsafe" "No"
"310" "1" "0.76" "57.7929992675781" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"311" "1" "1.2" "43.2719993591309" "No" "10" "9-12" "Neither" "Unsafe" "No"
"312" "0" "0.9" "19.8400001525879" "No" "9" "9-12" "Both" "Unsafe" "No"
"313" "1" "0.52" "5.17999982833862" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"314" "1" "0.53" "42.685001373291" "No" "8" "9-12" "Both" "Don't Know" "Yes"
"315" "0" "0.64" "5.16200017929077" "Yes" "8" "9-12" "Both" "Unsafe" "No"
"316" "1" "1.96" "38.9640007019043" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"317" "1" "0.59" "58.0979995727539" "No" "9" "9-12" "Both" "Don't Know" "Yes"
"318" "1" "1.48" "61.5900001525879" "No" "9" "9-12" "Neither" "Unsafe" "Yes"
"319" "1" "1.78" "32.5940017700195" "No" "0" "0" "Both" "Don't Know" "Yes"
"320" "1" "1.41" "30.1639995574951" "No" "5" "1-8" "Neither" "Unsafe" "No"
"321" "1" "1.5" "18.5219993591309" "No" "5" "1-8" "Neither" "Unsafe" "No"
"322" "1" "1.86" "24.7749996185303" "No" "12" "12+" "Neither" "Unsafe" "No"
"323" "1" "1.6" "35.4360008239746" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"324" "1" "0.7" "31.3409996032715" "No" "10" "9-12" "Both" "Safe" "Yes"
"325" "0" "0.51" "15.5710000991821" "Yes" "5" "1-8" "Both" "Safe" "No"
"326" "1" "2.48" "27.1730003356934" "No" "0" "0" "Neither" "Unsafe" "No"
"327" "1" "0.63" "49.0340003967285" "No" "10" "9-12" "Neither" "Don't Know" "Yes"
"328" "1" "1.07" "135.320007324219" "Yes" "0" "0" "Both" "Safe" "Yes"
"329" "0" "0.71" "37.7779998779297" "No" "7" "9-12" "Both" "Unsafe" "No"
"330" "1" "1.12" "3.77900004386902" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"331" "0" "0.53" "49.1689987182617" "No" "0" "0" "Both" "Unsafe" "No"
"332" "0" "0.58" "50.7239990234375" "Yes" "0" "0" "Both" "Unsafe" "No"
"333" "1" "1.31" "26.2169990539551" "No" "12" "12+" "Neither" "Unsafe" "No"
"334" "1" "1.49" "20.9139995574951" "No" "12" "12+" "Neither" "Unsafe" "No"
"335" "1" "0.86" "3.31200003623962" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"336" "1" "0.64" "35.7150001525879" "No" "10" "9-12" "Unfrequently" "Unsafe" "No"
"337" "1" "1.44" "52.2919998168945" "No" "0" "0" "Neither" "Unsafe" "No"
"338" "0" "1.52" "60.1459999084473" "No" "5" "1-8" "Both" "Unsafe" "No"
"339" "1" "1.27" "44.4609985351562" "No" "0" "0" "Neither" "Unsafe" "No"
"340" "0" "2.17" "70.0220031738281" "Yes" "0" "0" "Both" "Unsafe" "No"
"341" "0" "1.73" "95.8079986572266" "No" "5" "1-8" "Both" "Unsafe" "No"
"342" "1" "1.93" "121.763999938965" "No" "9" "9-12" "Neither" "Unsafe" "No"
"343" "1" "2.2" "127.56600189209" "No" "5" "1-8" "Neither" "Unsafe" "No"
"344" "1" "1.6" "120.15299987793" "No" "8" "9-12" "Unfrequently" "Unsafe" "No"
"345" "1" "1.65" "66.2149963378906" "No" "0" "0" "Both" "Don't Know" "Yes"
"346" "0" "0.81" "54.9729995727539" "Yes" "0" "0" "Both" "Unsafe" "No"
"347" "0" "1.86" "73.2149963378906" "No" "5" "1-8" "Both" "Unsafe" "No"
"348" "0" "1.93" "33.3660011291504" "Yes" "5" "1-8" "Both" "Don't Know" "No"
"349" "1" "1.9" "87.3140029907227" "No" "5" "1-8" "Both" "Don't Know" "Yes"
"350" "0" "4.06" "95.3089981079102" "No" "5" "1-8" "Both" "Unsafe" "No"
"351" "1" "4.03" "128.095001220703" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"352" "1" "1.56" "109.777000427246" "No" "10" "9-12" "Neither" "Don't Know" "No"
"353" "0" "2.53" "138.578994750977" "No" "0" "0" "Both" "Unsafe" "No"
"354" "0" "3.41" "162.264007568359" "No" "0" "0" "Both" "Unsafe" "No"
"355" "0" "2.21" "155.785995483398" "No" "0" "0" "Both" "Unsafe" "No"
"356" "0" "2.92" "105.651000976562" "No" "5" "1-8" "Both" "Unsafe" "No"
"357" "0" "2.06" "93.9619979858398" "No" "5" "1-8" "Both" "Unsafe" "No"
"358" "1" "3.89" "72.1019973754883" "No" "5" "1-8" "Neither" "Unsafe" "Yes"
"359" "1" "2.88" "55.548999786377" "No" "0" "0" "Neither" "Unsafe" "No"
"360" "0" "1.39" "49.6959991455078" "No" "0" "0" "Both" "Unsafe" "No"
"361" "1" "2.07" "45.5110015869141" "No" "10" "9-12" "Unfrequently" "Unsafe" "No"
"362" "0" "1.46" "50.5820007324219" "No" "0" "0" "Both" "Unsafe" "No"
"363" "1" "1.51" "81.2060012817383" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"364" "0" "3.23" "95.7710037231445" "No" "5" "1-8" "Both" "Unsafe" "No"
"365" "1" "4.21" "76.5080032348633" "No" "5" "1-8" "Neither" "Unsafe" "No"
"366" "1" "2.49" "56.6380004882812" "No" "5" "1-8" "Neither" "Unsafe" "No"
"367" "1" "0.78" "38.9819984436035" "Yes" "0" "0" "Neither" "Unsafe" "No"
"368" "1" "2.32" "30.8369998931885" "No" "0" "0" "Neither" "Unsafe" "No"
"369" "1" "1.43" "60.7190017700195" "No" "7" "9-12" "Neither" "Unsafe" "No"
"370" "1" "1.71" "29.6009998321533" "No" "0" "0" "Neither" "Unsafe" "No"
"371" "1" "1.99" "77.1350021362305" "No" "5" "1-8" "Neither" "Unsafe" "No"
"372" "1" "2.48" "95.0999984741211" "No" "0" "0" "Neither" "Unsafe" "No"
"373" "1" "4.29" "50.3930015563965" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"374" "1" "3.88" "49.7210006713867" "No" "0" "0" "Neither" "Unsafe" "No"
"375" "1" "3.04" "72.5299987792969" "Yes" "0" "0" "Neither" "Unsafe" "No"
"376" "1" "3.36" "25.6770000457764" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"377" "1" "3.44" "8.02400016784668" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"378" "0" "1.38" "63.6790008544922" "No" "5" "1-8" "Both" "Unsafe" "No"
"379" "0" "1.9" "53.314998626709" "No" "10" "9-12" "Both" "Unsafe" "No"
"380" "1" "2.79" "45.9780006408691" "No" "0" "0" "Neither" "Don't Know" "No"
"381" "1" "3.73" "69.6179962158203" "No" "10" "9-12" "Neither" "Unsafe" "No"
"382" "1" "2.04" "72.2170028686523" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"383" "1" "2.09" "55.5519981384277" "No" "0" "0" "Neither" "Unsafe" "No"
"384" "1" "2.63" "81.3789978027344" "Yes" "0" "0" "Both" "Unsafe" "No"
"385" "1" "3.3" "81.1320037841797" "Yes" "0" "0" "Drinking" "Unsafe" "No"
"386" "1" "3.25" "51.7089996337891" "No" "6" "9-12" "Neither" "Unsafe" "No"
"387" "1" "1.53" "55.7789993286133" "No" "5" "1-8" "Unfrequently" "Unsafe" "No"
"388" "1" "2.6" "26.9729995727539" "No" "5" "1-8" "Neither" "Unsafe" "No"
"389" "1" "2" "28.2150001525879" "No" "0" "0" "Neither" "Unsafe" "No"
"390" "1" "2.82" "71.9609985351562" "Yes" "0" "0" "Unfrequently" "Don't Know" "Yes"
"391" "1" "2.56" "75.5260009765625" "No" "0" "0" "Neither" "Unsafe" "No"
"392" "0" "3.62" "45.0699996948242" "No" "0" "0" "Both" "Unsafe" "No"
"393" "1" "5.25" "80.6800003051758" "No" "0" "0" "Neither" "Unsafe" "No"
"394" "1" "1.59" "96.9400024414062" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"395" "1" "2.21" "115.327003479004" "No" "0" "0" "Neither" "Unsafe" "No"
"396" "1" "2.42" "108.546997070312" "No" "3" "1-8" "Neither" "Unsafe" "No"
"397" "1" "2.36" "86.9369964599609" "No" "0" "0" "Neither" "Unsafe" "No"
"398" "1" "1.22" "94.1419982910156" "No" "0" "0" "Neither" "Unsafe" "No"
"399" "1" "3.93" "81.8960037231445" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"400" "0" "4.93" "54.9599990844727" "No" "0" "0" "Both" "Unsafe" "No"
"401" "1" "1.91" "46.6100006103516" "No" "0" "0" "Neither" "Don't Know" "No"
"402" "1" "2.33" "68.0739974975586" "No" "0" "0" "Neither" "Unsafe" "No"
"403" "1" "2.18" "102.398002624512" "No" "0" "0" "Neither" "Unsafe" "No"
"404" "1" "4.77" "107.369003295898" "Yes" "0" "0" "Neither" "Unsafe" "No"
"405" "1" "3.79" "84.8840026855469" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"406" "1" "3.48" "84.890998840332" "No" "0" "0" "Neither" "Unsafe" "No"
"407" "0" "3.02" "58.6829986572266" "No" "0" "0" "Both" "Unsafe" "No"
"408" "1" "2.71" "68.3140029907227" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"409" "1" "2.34" "38.7809982299805" "No" "0" "0" "Neither" "Unsafe" "No"
"410" "1" "3.15" "81.7580032348633" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"411" "1" "2.56" "102.953002929688" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"412" "1" "3.34" "107.480003356934" "No" "12" "12+" "Neither" "Unsafe" "No"
"413" "1" "2.32" "120.09400177002" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"414" "1" "3.62" "135" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"415" "1" "1.02" "71.7730026245117" "No" "0" "0" "Neither" "Unsafe" "No"
"416" "1" "3.26" "33.1969985961914" "Yes" "0" "0" "Neither" "Unsafe" "No"
"417" "1" "1.61" "47.0120010375977" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"418" "1" "1.16" "60.3619995117188" "Yes" "0" "0" "Neither" "Unsafe" "No"
"419" "0" "1.01" "128.848999023438" "Yes" "0" "0" "Both" "Unsafe" "No"
"420" "0" "0.67" "144.070999145508" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"421" "0" "3.17" "110.425003051758" "No" "5" "1-8" "Both" "Unsafe" "No"
"422" "0" "2.44" "113.009002685547" "Yes" "0" "0" "Both" "Unsafe" "No"
"423" "0" "2.26" "78.9759979248047" "No" "7" "9-12" "Both" "Unsafe" "No"
"424" "1" "1.65" "52.9300003051758" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"425" "1" "3.86" "14.0050001144409" "No" "5" "1-8" "Neither" "Unsafe" "No"
"426" "1" "3.32" "18.4769992828369" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"427" "1" "3.19" "61.9570007324219" "No" "0" "0" "Neither" "Unsafe" "No"
"428" "1" "3.42" "66.0640029907227" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"429" "1" "1.66" "60.3120002746582" "No" "0" "0" "Neither" "Unsafe" "No"
"430" "1" "3.35" "74.9209976196289" "No" "9" "9-12" "Neither" "Unsafe" "No"
"431" "1" "3.09" "73.838996887207" "No" "0" "0" "Neither" "Don't Know" "No"
"432" "1" "3.59" "61.1720008850098" "No" "0" "0" "Neither" "Unsafe" "No"
"433" "1" "3.88" "10.8090000152588" "Yes" "0" "0" "Neither" "Unsafe" "No"
"434" "1" "2.94" "65.9029998779297" "Yes" "10" "9-12" "Neither" "Unsafe" "No"
"435" "1" "0.95" "34.5279998779297" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"436" "1" "2.6" "63.9090003967285" "No" "9" "9-12" "Both" "Don't Know" "Yes"
"437" "1" "3.24" "74.8489990234375" "No" "9" "9-12" "Neither" "Unsafe" "No"
"438" "1" "3.32" "81.5550003051758" "No" "0" "0" "Neither" "Unsafe" "No"
"439" "1" "3.26" "66.4369964599609" "No" "5" "1-8" "Neither" "Unsafe" "No"
"440" "1" "3.27" "60.4589996337891" "No" "0" "0" "Neither" "Unsafe" "No"
"441" "1" "3.4" "43.4850006103516" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"442" "1" "2.91" "116.44100189209" "No" "5" "1-8" "Both" "Don't Know" "Yes"
"443" "1" "1.48" "84.8740005493164" "No" "10" "9-12" "Neither" "Unsafe" "No"
"444" "1" "4.35" "62.2919998168945" "No" "0" "0" "Both" "Don't Know" "Yes"
"445" "1" "1.87" "70.1029968261719" "No" "5" "1-8" "Neither" "Unsafe" "No"
"446" "1" "3.01" "60.5610008239746" "No" "5" "1-8" "Neither" "Unsafe" "No"
"447" "0" "3.05" "45.2120018005371" "No" "0" "0" "Both" "Unsafe" "No"
"448" "1" "2.62" "49.6980018615723" "No" "10" "9-12" "Neither" "Unsafe" "No"
"449" "1" "3.26" "32.4490013122559" "No" "12" "12+" "Neither" "Unsafe" "No"
"450" "1" "1.92" "47.0190010070801" "Yes" "0" "0" "Both" "Safe" "Yes"
"451" "1" "3.44" "62.6189994812012" "No" "5" "1-8" "Neither" "Unsafe" "No"
"452" "1" "2.57" "30.1790008544922" "No" "8" "9-12" "Neither" "Unsafe" "No"
"453" "1" "2.97" "47.6469993591309" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"454" "0" "2.95" "52.0989990234375" "Yes" "9" "9-12" "Both" "Unsafe" "No"
"455" "1" "2.28" "95.0739974975586" "No" "5" "1-8" "Neither" "Unsafe" "No"
"456" "1" "3.17" "80.7030029296875" "No" "14" "12+" "Neither" "Unsafe" "No"
"457" "1" "3.69" "80.427001953125" "No" "5" "1-8" "Both" "Don't Know" "Yes"
"458" "0" "3.08" "81.5830001831055" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"459" "1" "2.86" "47.3390007019043" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"460" "0" "1.95" "44.9500007629395" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"461" "1" "1.78" "29.7140007019043" "No" "0" "0" "Neither" "Unsafe" "No"
"462" "0" "2.2" "45.5540008544922" "No" "5" "1-8" "Both" "Unsafe" "No"
"463" "1" "1.71" "31.5550003051758" "No" "5" "1-8" "Neither" "Unsafe" "No"
"464" "0" "3.86" "58.2239990234375" "No" "0" "0" "Both" "Unsafe" "No"
"465" "1" "3.45" "40.8349990844727" "No" "6" "9-12" "Neither" "Unsafe" "No"
"466" "1" "3.97" "47.8460006713867" "No" "7" "9-12" "Neither" "Unsafe" "No"
"467" "1" "1.39" "9.77299976348877" "No" "0" "0" "Neither" "Unsafe" "No"
"468" "0" "4.81" "185.205001831055" "No" "0" "0" "Drinking" "Unsafe" "No"
"469" "1" "2.08" "82.625" "No" "4" "1-8" "Both" "Unsafe" "Yes"
"470" "0" "2.49" "112.705001831055" "Yes" "5" "1-8" "Drinking" "Unsafe" "No"
"471" "0" "1.83" "98.0289993286133" "Yes" "0" "0" "Both" "Unsafe" "No"
"472" "0" "1.24" "112.143997192383" "Yes" "0" "0" "Both" "Unsafe" "No"
"473" "0" "1.38" "133.436004638672" "No" "10" "9-12" "Both" "Unsafe" "No"
"474" "0" "1.54" "163.552001953125" "No" "0" "0" "Both" "Unsafe" "No"
"475" "0" "0.53" "18.1469993591309" "No" "0" "0" "Both" "Unsafe" "No"
"476" "0" "0.9" "27.2450008392334" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"477" "0" "2.04" "15.8889999389648" "Yes" "3" "1-8" "Unfrequently" "Unsafe" "No"
"478" "1" "0.61" "5.21600008010864" "No" "5" "1-8" "Both" "Don't Know" "No"
"479" "0" "0.55" "11.2740001678467" "No" "6" "9-12" "Both" "Unsafe" "No"
"480" "0" "0.52" "9.22000026702881" "No" "5" "1-8" "Both" "Unsafe" "No"
"481" "0" "0.77" "23.6760005950928" "Yes" "0" "0" "Both" "Unsafe" "No"
"482" "0" "0.67" "23.6760005950928" "Yes" "0" "0" "Both" "Unsafe" "No"
"483" "0" "0.67" "35.5029983520508" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"484" "0" "0.64" "31.1100006103516" "No" "0" "0" "Both" "Unsafe" "No"
"485" "0" "0.57" "24.4349994659424" "No" "0" "0" "Both" "Unsafe" "No"
"486" "1" "0.76" "24.4349994659424" "Yes" "0" "0" "Both" "Unsafe" "No"
"487" "1" "0.75" "24.4349994659424" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"488" "1" "0.9" "24.4349994659424" "Yes" "5" "1-8" "Cooking" "Unsafe" "No"
"489" "0" "0.62" "24.4349994659424" "Yes" "12" "12+" "Both" "Unsafe" "No"
"490" "1" "2.26" "23.5179996490479" "Yes" "2" "1-8" "Unfrequently" "Unsafe" "No"
"491" "1" "1.23" "30.1359996795654" "Yes" "3" "1-8" "Unfrequently" "Unsafe" "No"
"492" "0" "1.21" "28.386999130249" "Yes" "0" "0" "Both" "Unsafe" "No"
"493" "1" "2.33" "6.13600015640259" "No" "10" "9-12" "Neither" "Unsafe" "No"
"494" "0" "1.2" "6.13600015640259" "Yes" "0" "0" "Both" "Unsafe" "No"
"495" "1" "2.38" "24.4349994659424" "No" "12" "12+" "Neither" "Unsafe" "No"
"496" "1" "2.82" "24.4349994659424" "No" "12" "12+" "Both" "Safe" "Yes"
"497" "0" "3.29" "6.13600015640259" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"498" "0" "1.52" "6.13600015640259" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"499" "0" "0.54" "55.7830009460449" "Yes" "3" "1-8" "Both" "Unsafe" "No"
"500" "0" "0.86" "11.6079998016357" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"501" "1" "2.3" "19.7129993438721" "No" "0" "0" "Unfrequently" "Unsafe" "No"
"502" "1" "1.67" "24.1749992370605" "Yes" "0" "0" "Neither" "Unsafe" "No"
"503" "0" "2.3" "3.71499991416931" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"504" "1" "0.86" "30.8309993743896" "No" "14" "12+" "Neither" "Unsafe" "No"
"505" "0" "0.53" "12.5640001296997" "Yes" "8" "9-12" "Drinking" "Unsafe" "No"
"506" "0" "1.63" "12.5640001296997" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"507" "0" "2.05" "12.5640001296997" "Yes" "7" "9-12" "Both" "Unsafe" "No"
"508" "0" "1.71" "58.6510009765625" "Yes" "0" "0" "Both" "Unsafe" "No"
"509" "0" "0.54" "45.1430015563965" "No" "0" "0" "Both" "Unsafe" "No"
"510" "1" "1.47" "6.32800006866455" "No" "2" "1-8" "Neither" "Unsafe" "No"
"511" "1" "0.73" "6.32800006866455" "No" "5" "1-8" "Neither" "Unsafe" "No"
"512" "1" "0.61" "6.32800006866455" "No" "12" "12+" "Neither" "Unsafe" "No"
"513" "1" "0.59" "6.32800006866455" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"514" "1" "0.86" "24.132999420166" "No" "5" "1-8" "Both" "Unsafe" "No"
"515" "0" "3.53" "94.3470001220703" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"516" "0" "3.68" "76.4860000610352" "No" "5" "1-8" "Both" "Unsafe" "No"
"517" "0" "0.93" "57.2270011901855" "No" "6" "9-12" "Both" "Unsafe" "No"
"518" "0" "0.58" "45.6100006103516" "No" "12" "12+" "Cooking" "Unsafe" "No"
"519" "1" "1.22" "43.3819999694824" "No" "2" "1-8" "Cooking" "Unsafe" "No"
"520" "0" "1.24" "6.3289999961853" "No" "16" "12+" "Both" "Unsafe" "No"
"521" "0" "0.59" "23.0990009307861" "Yes" "0" "0" "Both" "Unsafe" "No"
"522" "0" "1.67" "16.3579998016357" "No" "0" "0" "Both" "Unsafe" "No"
"523" "0" "1.16" "25.7110004425049" "Yes" "10" "9-12" "Both" "Unsafe" "No"
"524" "0" "1.1" "47.4879989624023" "Yes" "0" "0" "Both" "Unsafe" "No"
"525" "0" "0.72" "3.40700006484985" "No" "3" "1-8" "Both" "Unsafe" "No"
"526" "0" "1.01" "5.35799980163574" "Yes" "0" "0" "Both" "Unsafe" "No"
"527" "0" "1.08" "62.5019989013672" "Yes" "2" "1-8" "Both" "Safe" "No"
"528" "0" "1.03" "27.8700008392334" "Yes" "0" "0" "Both" "Unsafe" "No"
"529" "1" "0.58" "48.234001159668" "Yes" "2" "1-8" "Unfrequently" "Unsafe" "No"
"530" "0" "0.51" "31.7819995880127" "Yes" "14" "12+" "Both" "Unsafe" "No"
"531" "1" "0.64" "3.25200009346008" "Yes" "7" "9-12" "Neither" "Unsafe" "No"
"532" "1" "2.38" "3.25200009346008" "Yes" "14" "12+" "Neither" "Unsafe" "No"
"533" "0" "1.53" "3.25200009346008" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"534" "1" "2.72" "3.25200009346008" "Yes" "8" "9-12" "Neither" "Unsafe" "No"
"535" "1" "3.84" "3.25200009346008" "No" "0" "0" "Neither" "Unsafe" "No"
"536" "0" "0.92" "3.25200009346008" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"537" "0" "0.64" "3.25200009346008" "Yes" "0" "0" "Both" "Unsafe" "No"
"538" "0" "0.56" "13.6669998168945" "Yes" "3" "1-8" "Both" "Safe" "No"
"539" "1" "0.56" "21.173999786377" "Yes" "0" "0" "Unfrequently" "Unsafe" "No"
"540" "0" "3.55" "12.7790002822876" "No" "0" "0" "Both" "Unsafe" "No"
"541" "0" "0.55" "50.3660011291504" "Yes" "0" "0" "Both" "Unsafe" "No"
"542" "1" "0.58" "29.4990005493164" "Yes" "0" "0" "Both" "Safe" "No"
"543" "0" "0.57" "34.3089981079102" "No" "0" "0" "Both" "Unsafe" "No"
"544" "0" "0.53" "4.875" "Yes" "0" "0" "Both" "Safe" "No"
"545" "1" "0.64" "15.7910003662109" "No" "0" "0" "Neither" "Unsafe" "Yes"
"546" "0" "0.56" "16.1350002288818" "Yes" "0" "0" "Both" "Unsafe" "No"
"547" "0" "0.71" "7.17899990081787" "Yes" "0" "0" "Both" "Unsafe" "No"
"548" "0" "0.75" "20.2040004730225" "No" "0" "0" "Both" "Unsafe" "No"
"549" "0" "0.69" "21.2639999389648" "No" "5" "1-8" "Both" "Unsafe" "No"
"550" "0" "0.82" "32.7970008850098" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"551" "0" "0.93" "27.951000213623" "No" "3" "1-8" "Both" "Unsafe" "No"
"552" "0" "0.52" "33.5779991149902" "Yes" "0" "0" "Both" "Unsafe" "No"
"553" "1" "0.57" "14.8050003051758" "No" "3" "1-8" "Unfrequently" "Unsafe" "No"
"554" "0" "0.69" "11.1949996948242" "No" "0" "0" "Both" "Unsafe" "No"
"555" "0" "0.51" "10.2040004730225" "No" "5" "1-8" "Both" "Unsafe" "No"
"556" "1" "0.82" "21.1499996185303" "Yes" "4" "1-8" "Unfrequently" "Unsafe" "No"
"557" "1" "0.7" "15.8280000686646" "No" "5" "1-8" "Both" "Unsafe" "No"
"558" "1" "0.96" "8.56700038909912" "Yes" "12" "12+" "Both" "Safe" "No"
"559" "1" "0.53" "14.7709999084473" "Yes" "5" "1-8" "Both" "Safe" "No"
"560" "0" "0.72" "38.8400001525879" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"561" "0" "0.68" "33.2080001831055" "Yes" "5" "1-8" "Both" "Safe" "No"
"562" "0" "0.81" "7.53200006484985" "Yes" "5" "1-8" "Both" "Safe" "No"
"563" "0" "0.7" "38.7280006408691" "Yes" "12" "12+" "Unfrequently" "Unsafe" "No"
"564" "1" "1.04" "4.12200021743774" "Yes" "3" "1-8" "Neither" "Unsafe" "No"
"565" "1" "2.72" "24.431999206543" "Yes" "6" "9-12" "Neither" "Unsafe" "No"
"566" "1" "1.24" "24.3589992523193" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"567" "1" "0.6" "8.19600009918213" "No" "3" "1-8" "Neither" "Unsafe" "No"
"568" "1" "0.71" "3.90799999237061" "Yes" "2" "1-8" "Neither" "Unsafe" "No"
"569" "0" "2.66" "9.00599956512451" "No" "5" "1-8" "Both" "Unsafe" "No"
"570" "1" "1.5" "22.2210006713867" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"571" "1" "1.83" "18.3390007019043" "Yes" "2" "1-8" "Both" "Unsafe" "No"
"572" "1" "0.51" "14.1400003433228" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"573" "0" "0.95" "19.3969993591309" "Yes" "12" "12+" "Both" "Unsafe" "No"
"574" "0" "0.61" "25.007999420166" "Yes" "3" "1-8" "Both" "Safe" "No"
"575" "0" "1.13" "32.1269989013672" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"576" "1" "3.26" "18.4160003662109" "No" "4" "1-8" "Neither" "Unsafe" "No"
"577" "1" "1.17" "16.636999130249" "Yes" "4" "1-8" "Neither" "Unsafe" "No"
"578" "1" "0.68" "22.9549999237061" "Yes" "3" "1-8" "Both" "Safe" "No"
"579" "1" "0.52" "15.2950000762939" "Yes" "4" "1-8" "Both" "Don't Know" "No"
"580" "1" "0.66" "23.3640003204346" "No" "5" "1-8" "Both" "Safe" "No"
"581" "0" "0.51" "47.0260009765625" "No" "5" "1-8" "Both" "Unsafe" "No"
"582" "0" "1.21" "36.1080017089844" "No" "4" "1-8" "Unfrequently" "Unsafe" "No"
"583" "0" "0.59" "86.9789962768555" "No" "4" "1-8" "Both" "Unsafe" "No"
"584" "1" "0.99" "38.9039993286133" "No" "0" "0" "Neither" "Unsafe" "No"
"585" "1" "0.66" "19.3239994049072" "Yes" "9" "9-12" "Neither" "Unsafe" "No"
"586" "0" "0.51" "1.64600002765656" "Yes" "12" "12+" "Both" "Unsafe" "No"
"587" "1" "1.15" "18.5930004119873" "Yes" "0" "0" "Neither" "Safe" "No"
"588" "0" "0.68" "20.0510005950928" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"589" "0" "0.53" "11.8299999237061" "Yes" "12" "12+" "Both" "Safe" "No"
"590" "0" "0.63" "33.3040008544922" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"591" "1" "2.05" "8.02099990844727" "Yes" "5" "1-8" "Neither" "Unsafe" "No"
"592" "0" "0.73" "19.8159999847412" "No" "0" "0" "Both" "Unsafe" "No"
"593" "0" "0.91" "21.2679996490479" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"594" "0" "0.82" "17.492000579834" "Yes" "5" "1-8" "Both" "Unsafe" "No"
"595" "0" "0.67" "29.7140007019043" "Yes" "4" "1-8" "Both" "Unsafe" "No"
"596" "1" "0.85" "25.7859992980957" "No" "3" "1-8" "Neither" "Unsafe" "No"
